REF_AREA,REF_AREA_LABEL,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE
FJI,Fiji,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.601149915,PC_A
FIN,Finland,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.236533436,PC_A
FRA,France,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.414713764,PC_A
PYF,French Polynesia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,18.00104891,PC_A
GAB,Gabon,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,39.48709518,PC_A
GMB,"Gambia, The",WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.87879361,PC_A
GEO,Georgia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.809740632,PC_A
DEU,Germany,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,0.890068699,PC_A
NCL,New Caledonia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,12.7011152,PC_A
NZL,New Zealand,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.993440849,PC_A
NIC,Nicaragua,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,14.1924251,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.775238049,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,11.16067455,PC_A
NOR,Norway,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.922181775,PC_A
OMN,Oman,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,11.49880646,PC_A
PAK,Pakistan,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.540191713,PC_A
PLW,Palau,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,0.105534658,PC_A
PAN,Panama,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.448319562,PC_A
PNG,Papua New Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.610532593,PC_A
PRY,Paraguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.381525437,PC_A
PER,Peru,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,9.386834919,PC_A
PHL,Philippines,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.394606379,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,1.142859655,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.917378491,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.938252878,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,1.409823574,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,-10.67961157,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.683775402,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,16.09967527,PC_A
SEN,Senegal,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.200775526,PC_A
SYC,Seychelles,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,1.302849662,PC_A
SLE,Sierra Leone,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.499828302,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,1.149616095,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,-0.712365918,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.81,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,7.669147544,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1972,0.151135514,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1972,8.617550845,PC_A
CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,8.178045134,PC_A
CIV,Côte d?�Ivoire,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,4.236625012,PC_A
CUB,Cuba,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,4.826685843,PC_A
DNK,Denmark,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.797598168,PC_A
DOM,Dominican Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,10.39416408,PC_A
ECU,Ecuador,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,5.017640706,PC_A
EGY,"Egypt, Arab Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.055680625,PC_A
SLV,El Salvador,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,6.117533687,PC_A
SWZ,Eswatini,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,5.424294283,PC_A
ETH,Ethiopia,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,4.22715959,PC_A
FJI,Fiji,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,7.485276696,PC_A
FIN,Finland,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,7.735484819,PC_A
FRA,France,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,4.5141076,PC_A
PYF,French Polynesia,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,-4.695078732,PC_A
NRU,Nauru,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,2.898387527,PC_A
NPL,Nepal,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.117800364,PC_A
NLD,Netherlands,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.53387456,PC_A
NCL,New Caledonia,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.398499546,PC_A
NZL,New Zealand,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,5.119108766,PC_A
NIC,Nicaragua,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,2.220722892,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,-5.166272303,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.364262035,PC_A
NOR,Norway,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,5.330604842,PC_A
OMN,Oman,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,9.825224153,PC_A
PAK,Pakistan,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,0.813406405,PC_A
PLW,Palau,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,0.341301339,PC_A
PAN,Panama,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,4.582812505,PC_A
PNG,Papua New Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,5.643553371,PC_A
PRY,Paraguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,6.631297476,PC_A
PER,Peru,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.477535123,PC_A
PHL,Philippines,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,5.430387494,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,8.015696164,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,7.173574977,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,11.07938948,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,0.263068267,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,1.587301579,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,2.291032696,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,18.78511747,PC_A
SEN,Senegal,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,6.383208916,PC_A
AUS,Australia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.106611013,PC_A
AUT,Austria,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.942138196,PC_A
BHS,"Bahamas, The",WB_WDI_NY_GDP_MKTP_KD_ZG,1974,-16.75422908,PC_A
BHR,Bahrain,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.472222244,PC_A
BGD,Bangladesh,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,9.5919563,PC_A
BRB,Barbados,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,-4.65084124,PC_A
BEL,Belgium,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.565258509,PC_A
BLZ,Belize,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,13.55998522,PC_A
BEN,Benin,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.339312157,PC_A
BMU,Bermuda,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,0.877192976,PC_A
BTN,Bhutan,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.158264931,PC_A
BOL,Bolivia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.939567808,PC_A
BWA,Botswana,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.797795213,PC_A
BRA,Brazil,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.153938685,PC_A
BFA,Burkina Faso,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.28642648,PC_A
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,-0.726839563,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,10.73426226,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.357776005,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,6.339033612,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.961852583,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,1.249580012,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.310000003,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,45.30275332,PC_A
KOR,"Korea, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1974,9.648908768,PC_A
KWT,Kuwait,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,-12.99131961,PC_A
LSO,Lesotho,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,10.98008895,PC_A
LBR,Liberia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.753200335,PC_A
LBY,Libya,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,22.19343697,PC_A
LIE,Liechtenstein,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,1.669222463,PC_A
LUX,Luxembourg,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.21246621,PC_A
MDG,Madagascar,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.00687938,PC_A
MWI,Malawi,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,7.175963618,PC_A
MYS,Malaysia,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.318661974,PC_A
MDV,Maldives,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.728155315,PC_A
MLI,Mali,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,-1.528826102,PC_A
MLT,Malta,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,10.03640396,PC_A
MHL,Marshall Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,15.32314189,PC_A
MRT,Mauritania,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,12.16261106,PC_A
MUS,Mauritius,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,8.811826198,PC_A
MEX,Mexico,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.77682723,PC_A
FSM,"Micronesia, Fed. Sts.",WB_WDI_NY_GDP_MKTP_KD_ZG,1974,15.32727745,PC_A
MCO,Monaco,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,4.474611051,PC_A
MAR,Morocco,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.596049944,PC_A
MMR,Myanmar,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,5.34237569,PC_A
NRU,Nauru,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,2.898387206,PC_A
NPL,Nepal,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,6.333590372,PC_A
NLD,Netherlands,WB_WDI_NY_GDP_MKTP_KD_ZG,1974,3.438717747,PC_A
SYC,Seychelles,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,6.30830795,PC_A
SLE,Sierra Leone,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,0.900234647,PC_A
SGP,Singapore,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,13.31556261,PC_A
SOM,Federal Republic of Somalia,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,14.88095238,PC_A
ZAF,South Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,1.654829709,PC_A
ESP,Spain,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,8.149745864,PC_A
LKA,Sri Lanka,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,-0.410479911,PC_A
VCT,St. Vincent and the Grenadines,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,25.83148877,PC_A
SDN,Sudan,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,-5.070986489,PC_A
SUR,Suriname,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,-0.600000003,PC_A
SWE,Sweden,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,2.288738787,PC_A
CHE,Switzerland,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,3.200508763,PC_A
SYR,Syrian Arab Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,25.6607152,PC_A
TZA,Tanzania,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,7.115315192,PC_A
THA,Thailand,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,4.278508039,PC_A
TGO,Togo,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,7.625157547,PC_A
TTO,Trinidad and Tobago,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,5.780346819,PC_A
TUN,Tunisia,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,17.74271826,PC_A
TUR,Türkiye,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,7.425788326,PC_A
TUV,Tuvalu,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,-1.95,PC_A
ARE,United Arab Emirates,WB_WDI_NY_GDP_MKTP_KD_ZG,1972,39.07963759,PC_A
HIC,High income,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-0.17962217,PC_A
IBD,IBRD only,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,2.874357357,PC_A
IBT,IDA & IBRD total,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,2.526229582,PC_A
IDB,IDA blend,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-0.958574939,PC_A
IDX,IDA only,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,0.872211354,PC_A
IDA,IDA total,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-0.117690343,PC_A
LTE,Late-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,1.941057572,PC_A
LCN,Latin America & Caribbean,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-0.08675448,PC_A
LAC,Latin America & Caribbean (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,1982,0.32266989,PC_A
TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-0.247326983,PC_A
LDC,Least developed countries: UN classification,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,0.995613197,PC_A
LMY,Low & middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,2.882720032,PC_A
LIC,Low income,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,1.087556903,PC_A
LMC,Lower middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,2.239230986,PC_A
MEA,"Middle East, North Africa, Afghanistan & Pakistan",WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-1.271606843,PC_A
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",WB_WDI_NY_GDP_MKTP_KD_ZG,1982,10.94241326,PC_A
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",WB_WDI_NY_GDP_MKTP_KD_ZG,1982,10.94241326,PC_A
MIC,Middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,2.924425869,PC_A
NAC,North America,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-1.925726375,PC_A
OED,OECD members,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,0.163875291,PC_A
OSS,Other small states,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,3.0228377,PC_A
PSS,Pacific island small states,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-3.232566454,PC_A
PST,Post-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,0.204447902,PC_A
PRE,Pre-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,-1.233059177,PC_A
SST,Small states,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,1.488739515,PC_A
SAS,South Asia,WB_WDI_NY_GDP_MKTP_KD_ZG,1982,3.356498031,PC_A
NCL,New Caledonia,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,-11.19930863,PC_A
NZL,New Zealand,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,7.800277728,PC_A
NIC,Nicaragua,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,6.417013974,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,-17.04758357,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,5.392760484,PC_A
NOR,Norway,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,4.532933899,PC_A
OMN,Oman,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,-14.25205784,PC_A
PAK,Pakistan,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,7.064263857,PC_A
PLW,Palau,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,0.202024554,PC_A
PAN,Panama,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,5.364310217,PC_A
PNG,Papua New Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,6.529264832,PC_A
PRY,Paraguay,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,7.302812907,PC_A
PER,Peru,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,6.276934756,PC_A
PHL,Philippines,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,8.782009122,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,11.2006719,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,6.344895848,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,10.78489521,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,3.438088141,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,7.291666554,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,1.592301035,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,22.49510166,PC_A
SEN,Senegal,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,-5.583240108,PC_A
SYC,Seychelles,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,9.05418632,PC_A
SLE,Sierra Leone,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,2.256618262,PC_A
SGP,Singapore,WB_WDI_NY_GDP_MKTP_KD_ZG,1973,10.60300302,PC_A
SWZ,Eswatini,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,13.74363373,PC_A
ETH,Ethiopia,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,6.526476164,PC_A
FJI,Fiji,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,6.888986643,PC_A
FIN,Finland,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,2.356921232,PC_A
FRA,France,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,5.293446228,PC_A
PYF,French Polynesia,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,12.00240865,PC_A
GAB,Gabon,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,10.25873091,PC_A
GMB,"Gambia, The",WB_WDI_NY_GDP_MKTP_KD_ZG,1971,-0.065877039,PC_A
GEO,Georgia,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,2.471331794,PC_A
DEU,Germany,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,3.13269977,PC_A
GHA,Ghana,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,5.216124557,PC_A
GRC,Greece,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,7.841176578,PC_A
GRL,Greenland,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,13.06085136,PC_A
GTM,Guatemala,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,5.583754547,PC_A
GIN,Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,5.365818408,PC_A
GNB,Guinea-Bissau,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,-3.910967458,PC_A
GUY,Guyana,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,3.112850844,PC_A
HTI,Haiti,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,6.480380501,PC_A
HND,Honduras,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,4.654937182,PC_A
HKG,"Hong Kong SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,1971,7.293092006,PC_A
HUN,Hungary,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,6.2,PC_A
ISL,Iceland,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,13.06083758,PC_A
IND,India,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,1.642930375,PC_A
IDN,Indonesia,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,7.023997197,PC_A
IRN,"Iran, Islamic Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1971,13.70158299,PC_A
IRQ,Iraq,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,5.374552533,PC_A
EAP,East Asia & Pacific (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,1981,5.573846692,PC_A
TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,1981,5.569982252,PC_A
EMU,Euro area,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,0.54541816,PC_A
ECS,Europe & Central Asia,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,0.440628739,PC_A
EUU,European Union,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,0.558398231,PC_A
FCS,Fragile and conflict affected situations,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,-5.742285727,PC_A
HPC,Heavily indebted poor countries (HIPC),WB_WDI_NY_GDP_MKTP_KD_ZG,1981,2.997071895,PC_A
HIC,High income,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,1.911143869,PC_A
IBD,IBRD only,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,2.122941886,PC_A
IBT,IDA & IBRD total,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,1.818966534,PC_A
IDB,IDA blend,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,-3.447036796,PC_A
IDX,IDA only,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,3.372904985,PC_A
IDA,IDA total,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,-0.431574771,PC_A
LTE,Late-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,0.140420428,PC_A
LCN,Latin America & Caribbean,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,1.15052676,PC_A
LAC,Latin America & Caribbean (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,1981,1.087866021,PC_A
TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,1981,0.871398235,PC_A
LDC,Least developed countries: UN classification,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,2.364028584,PC_A
LMY,Low & middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,1.924011602,PC_A
LIC,Low income,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,2.65504924,PC_A
LMC,Lower middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,2.01966176,PC_A
MEA,"Middle East, North Africa, Afghanistan & Pakistan",WB_WDI_NY_GDP_MKTP_KD_ZG,1981,0.534867782,PC_A
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",WB_WDI_NY_GDP_MKTP_KD_ZG,1981,-1.439619994,PC_A
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",WB_WDI_NY_GDP_MKTP_KD_ZG,1981,-1.439619994,PC_A
MIC,Middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,1981,1.907140975,PC_A
PST,Post-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,4.732277545,PC_A
PRE,Pre-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,6.916009523,PC_A
SST,Small states,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,10.5742153,PC_A
SAS,South Asia,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,2.199341079,PC_A
TSA,South Asia (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,1976,2.199341079,PC_A
SSF,Sub-Saharan Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,5.173711136,PC_A
SSA,Sub-Saharan Africa (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,1976,5.267096794,PC_A
TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,1976,5.173711136,PC_A
UMC,Upper middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,6.553018833,PC_A
WLD,World,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,5.181257951,PC_A
DZA,Algeria,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,8.386756484,PC_A
AND,Andorra,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,3.303787053,PC_A
ARG,Argentina,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,-2.018251517,PC_A
AUS,Australia,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,2.587822051,PC_A
AUT,Austria,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,4.578444915,PC_A
BHS,"Bahamas, The",WB_WDI_NY_GDP_MKTP_KD_ZG,1976,5.185184974,PC_A
BHR,Bahrain,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,30.47629744,PC_A
BGD,Bangladesh,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,5.661361201,PC_A
BRB,Barbados,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,4.36021101,PC_A
BEL,Belgium,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,5.652746063,PC_A
BLZ,Belize,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,-0.034020934,PC_A
BEN,Benin,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,0.884356333,PC_A
BMU,Bermuda,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,8.938547463,PC_A
BTN,Bhutan,WB_WDI_NY_GDP_MKTP_KD_ZG,1976,8.954650284,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,1971,3.469888666,PC_A
