record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,87,Hair Dryer,,미국,미국,,,,Hair Dryer | None,hair dryer | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,88,QUEENDOES LUCIA SERUM,,미국,미국,,,,QUEENDOES LUCIA SERUM | QUEENDOES LA PLAYA SERUM,queendoes lucia serum | queendoes la playa serum,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,89,GluCA Regeneration Ionic Essence,,미국,미국,,,,GluCA Regeneration Ionic Essence | None,gluca regeneration ionic essence | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,90,CYTOKINE-8 Growth Factor Powder Solution for Hair Loss Treatment,,미국,미국,,,,CYTOKINE-8 Growth Factor Powder Solution for Hair Loss Treatment | CYTOKINE-8 Growth Factor Powder Solution for Hair Loss Treatment,cytokine-8 growth factor powder solution for hair loss treatment | cytokine-8 growth factor powder solution for hair loss treatment,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,91,[MINYA] Pro Cover Perfecting Foundation,,미국,미국,,,,[MINYA] Pro Cover Perfecting Foundation | None,[minya] pro cover perfecting foundation | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,92,GluCA Derma Solv Cream 50g,,미국,미국,,,,GluCA Derma Solv Cream 50g | None,gluca derma solv cream 50g | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,93,Niacinamide Brightening Mask Pack,,미국,미국,,,,Niacinamide Brightening Mask Pack | None,niacinamide brightening mask pack | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,94,Pamsibc Terra Peel 30days Peeling Therapy,,미국,미국,,,,Pamsibc Terra Peel 30days Peeling Therapy | None,pamsibc terra peel 30days peeling therapy | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,95,Oligodermie deep cleansing cream mask for oily skins 110ml,,미국,미국,,,,Oligodermie deep cleansing cream mask for oily skins 110ml | None,oligodermie deep cleansing cream mask for oily skins 110ml | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,96,GluCA Derma Solv Ionic Essence 25g,,미국,미국,,,,GluCA Derma Solv Ionic Essence 25g | None,gluca derma solv ionic essence 25g | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,97,Vita Cocktail Foil Sheet Mask,,미국,미국,,,,Vita Cocktail Foil Sheet Mask | None,vita cocktail foil sheet mask | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,98,Honeybush Skin Care - Chewable Tablet - Anti-wrinkle and Moisturizing,,미국,미국,,,,Honeybush Skin Care - Chewable Tablet - Anti-wrinkle and Moisturizing | None,honeybush skin care - chewable tablet - anti-wrinkle and moisturizing | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,99,Klore Snow Volcanic Pore Clean Mud Mask,,미국,미국,,,,Klore Snow Volcanic Pore Clean Mud Mask | None,klore snow volcanic pore clean mud mask | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,100,GluCA Derma Trouble-Silv Cleansing Foam,,미국,미국,,,,GluCA Derma Trouble-Silv Cleansing Foam | None,gluca derma trouble-silv cleansing foam | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,101,Eshumi Vitamin Laser Sunscreen 100 SunCream 70g,,미국,미국,,,,Eshumi Vitamin Laser Sunscreen 100 SunCream 70g | Eshumi Vitamin Laser Sunscreen 100,eshumi vitamin laser sunscreen 100 suncream 70g | eshumi vitamin laser sunscreen 100,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,102,GluCA Hypoallergenic Cleansing Foam,,미국,미국,,,,GluCA Hypoallergenic Cleansing Foam | None,gluca hypoallergenic cleansing foam | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,103,"BARAMO Cooling Shampoo for hair loss, Anti-DHT active patented ingredients",,미국,미국,,,,"BARAMO Cooling Shampoo for hair loss, Anti-DHT active patented ingredients | None","baramo cooling shampoo for hair loss, anti-dht active patented ingredients | none",False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,104,"Dr.Mo +Lab, Hair loss improvement device",,미국,미국,,,,"Dr.Mo +Lab, Hair loss improvement device | DR.MO +LAB","dr.mo +lab, hair loss improvement device | dr.mo +lab",False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,105,Hair and body cleansing. Safe and healthy eco-friendly products,,미국,미국,,,,Hair and body cleansing. Safe and healthy eco-friendly products | None,hair and body cleansing. safe and healthy eco-friendly products | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,106,High Grade KF94 Korean Disposable Mask,,미국,미국,,,,High Grade KF94 Korean Disposable Mask | None,high grade kf94 korean disposable mask | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,107,Heatless Centella Cica Cream,,미국,미국,,,,Heatless Centella Cica Cream | None,heatless centella cica cream | none,False,,,,,2024-03-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,108,Peptide 9 Volume Essence,,온두라스,온두라스,,,,Peptide 9 Volume Essence | None,peptide 9 volume essence | none,False,,,,,2024-03-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,109,Batoxin Derma Liftup Serum,,과테말라,과테말라,,,,Batoxin Derma Liftup Serum | None,batoxin derma liftup serum | none,False,,,,,2024-03-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,110,Lipstick,,미국,미국,,,,Lipstick | sdadsa,lipstick | sdadsa,False,,,,,2024-04-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,111,Lipstick,,안도라,안도라,,,,Lipstick | sdadsa,lipstick | sdadsa,False,,,,,2024-03-07
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,112,Torriden _ DIVE IN Low Molecular Hyaluronic Acid Serum,,미국,미국,,,,Torriden _ DIVE IN Low Molecular Hyaluronic Acid Serum | Torriden _  Divein Low Molecular Hyaluronic Acid Serum,torriden _ dive in low molecular hyaluronic acid serum | torriden _  divein low molecular hyaluronic acid serum,False,,,,,2024-03-07
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,113,MSMineral MSM Sports Cream DPHEAL SUL16,,이라크,이라크,,,,MSMineral MSM Sports Cream DPHEAL SUL16 | None,msmineral msm sports cream dpheal sul16 | none,False,,,,,2024-03-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,114,UV Gel Polish Nail Polish,,케냐,케냐,,,,UV Gel Polish Nail Polish | UV Gel Polish Nail Polish,uv gel polish nail polish | uv gel polish nail polish,False,,,,,2024-03-11
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,115,MSMineral MSM Sports Cream DPHEAL SUL16,,이라크,이라크,,,,MSMineral MSM Sports Cream DPHEAL SUL16 | None,msmineral msm sports cream dpheal sul16 | none,False,,,,,2024-03-12
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,116,Peptide 9 Volume Essence,,온두라스,온두라스,,,,Peptide 9 Volume Essence | None,peptide 9 volume essence | none,False,,,,,2024-03-12
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,117,Ottie Bio Tension Serum 40ml,,루마니아,루마니아,,,,Ottie Bio Tension Serum 40ml | None,ottie bio tension serum 40ml | none,False,,,,,2024-03-15
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,118,Abib Hemp Seed Essence Activating Pump,,루마니아,루마니아,,,,Abib Hemp Seed Essence Activating Pump | None,abib hemp seed essence activating pump | none,False,,,,,2024-03-15
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,119,Hyaluronic Acid Dermal Filler Revolax,,미국,미국,,,,Hyaluronic Acid Dermal Filler Revolax | None,hyaluronic acid dermal filler revolax | none,False,,,,,2024-03-16
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,120,Hyaluronic Acid Dermal Filler Revolax,,미국,미국,,,,Hyaluronic Acid Dermal Filler Revolax | None,hyaluronic acid dermal filler revolax | none,False,,,,,2024-03-16
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,121,Anti Tank Mine Protection Chairs,,미국,미국,,,,Anti Tank Mine Protection Chairs | None,anti tank mine protection chairs | none,False,,,,,2024-03-16
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,122,Haruharu WONDER Black Rice Facial Oil,,영국,영국,,,,Haruharu WONDER Black Rice Facial Oil | None,haruharu wonder black rice facial oil | none,False,,,,,2024-03-17
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,123,COSRX Advanced Snail 96 Mucin Power Essence,,영국,영국,,,,COSRX Advanced Snail 96 Mucin Power Essence | None,cosrx advanced snail 96 mucin power essence | none,False,,,,,2024-03-17
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,124,Beauty of Joseon Relief Sun Rice Probiotics 50ml,,영국,영국,,,,Beauty of Joseon Relief Sun Rice Probiotics 50ml | None,beauty of joseon relief sun rice probiotics 50ml | none,False,,,,,2024-03-17
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,125,Skin Care Spout pouch 30g (1.06oz0,,미국,미국,,,,Skin Care Spout pouch 30g (1.06oz0 | None,skin care spout pouch 30g (1.06oz0 | none,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,126,CellCor SerumFree Chemically Defined Media,,미국,미국,,,,CellCor SerumFree Chemically Defined Media | None,cellcor serumfree chemically defined media | none,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,127,Palm Nature pH Balanced Hair Shampoo Containing Nontoxic Chemical Ingredients,,미국,미국,,,,Palm Nature pH Balanced Hair Shampoo Containing Nontoxic Chemical Ingredients | None,palm nature ph balanced hair shampoo containing nontoxic chemical ingredients | none,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,128,Cleansing Tissue,,미국,미국,,,,Cleansing Tissue | Bevessum Sports Tissue,cleansing tissue | bevessum sports tissue,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,129,Cleansing Tissue,,미국,미국,,,,Cleansing Tissue | Bevessum Sports Tissue,cleansing tissue | bevessum sports tissue,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,130,Refacial pH65 Anti Chemical Bubble Cleanser 150ml,,미국,미국,,,,Refacial pH65 Anti Chemical Bubble Cleanser 150ml | Refacial pH65 Anti Chemical Bubble Cleanser 150ml,refacial ph65 anti chemical bubble cleanser 150ml | refacial ph65 anti chemical bubble cleanser 150ml,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,131,Dr Lacto Peel Alpha,,미국,미국,,,,Dr Lacto Peel Alpha | None,dr lacto peel alpha | none,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,132,Dr Lacto Peel Alpha,,미국,미국,,,,Dr Lacto Peel Alpha | None,dr lacto peel alpha | none,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,133,Cleansing Water 330ml,,미국,미국,,,,Cleansing Water 330ml | Bevessum Sports Tissue,cleansing water 330ml | bevessum sports tissue,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,134,Cleansing Water 330ml,,미국,미국,,,,Cleansing Water 330ml | Bevessum Sports Tissue,cleansing water 330ml | bevessum sports tissue,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,135,Cleansing Water 330ml,,미국,미국,,,,Cleansing Water 330ml | Bevessum Sports Tissue,cleansing water 330ml | bevessum sports tissue,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,136,Cleansing Water 330ml,,미국,미국,,,,Cleansing Water 330ml | Bevessum Sports Tissue,cleansing water 330ml | bevessum sports tissue,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,137,Tamnamo Vital Hair Shampoo,,미국,미국,,,,Tamnamo Vital Hair Shampoo | None,tamnamo vital hair shampoo | none,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,138,Cleansing Water 100ml,,미국,미국,,,,Cleansing Water 100ml | Bevessum Sports Tissue,cleansing water 100ml | bevessum sports tissue,False,,,,,2024-03-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,139,Cleansing Water 100ml,,미국,미국,,,,Cleansing Water 100ml | Bevessum Sports Tissue,cleansing water 100ml | bevessum sports tissue,False,,,,,2024-03-18
